1.0,1.0,219.0,205.8648,2.606788158416748,
1.0,2.0,222.0,208.8282,3.578692674636841,
1.0,3.0,222.0,211.0548,4.513019800186157,
1.0,4.0,222.0,212.999,5.489634275436401,
1.0,5.0,225.0,214.9088,6.340902805328369,
1.0,6.0,226.0,217.0978,7.30558967590332,
1.0,7.0,227.0,219.217,7.871617794036865,
1.0,8.0,228.0,220.92,8.670373439788818,
1.0,9.0,230.0,222.837,9.85158395767212,
1.0,10.0,230.0,224.9904,11.08510136604309,
1.0,11.0,232.0,226.5544,11.511412620544434,
1.0,12.0,233.0,227.58,13.28235936164856,
1.0,13.0,234.0,228.8214,13.19933009147644,
1.0,14.0,236.0,229.8348,14.061878442764282,
1.0,15.0,236.0,231.289,15.074631452560425,
1.0,16.0,236.0,232.6216,15.899394750595093,
1.0,17.0,236.0,234.263,17.324450492858887,
1.0,18.0,236.0,235.3616,18.224840879440308,
1.0,19.0,236.0,235.3668,19.682965755462646,
1.0,20.0,236.0,235.3366,19.830940008163452,
1.0,21.0,236.0,235.3564,21.11126160621643,
1.0,22.0,236.0,235.3954,26.80516004562378,
1.0,23.0,236.0,235.456,22.525233268737793,
1.0,24.0,236.0,235.3768,23.38892436027527,
1.0,25.0,236.0,235.4186,24.19671607017517,
1.0,26.0,236.0,235.3616,25.6006498336792,
1.0,27.0,236.0,235.3852,27.275885820388794,
1.0,28.0,236.0,235.4254,28.385411024093628,
1.0,29.0,236.0,235.4084,33.23747992515564,
1.0,30.0,236.0,235.4182,30.81328010559082,
,,,,,236.0
2.0,1.0,220.0,205.82,2.7703304290771484,
2.0,2.0,220.0,208.393,3.631720781326294,
2.0,3.0,224.0,210.8728,4.574174880981445,
2.0,4.0,224.0,213.3322,5.399402141571045,
2.0,5.0,224.0,215.7848,6.271383047103882,
2.0,6.0,226.0,217.8074,7.054107666015625,
2.0,7.0,227.0,219.176,8.03758430480957,
2.0,8.0,228.0,220.5832,8.7962965965271,
2.0,9.0,229.0,222.4504,9.864933013916016,
2.0,10.0,230.0,223.9738,11.736981391906738,
2.0,11.0,231.0,225.465,11.710322618484497,
2.0,12.0,232.0,226.878,12.62039065361023,
2.0,13.0,234.0,228.4612,14.870471715927124,
2.0,14.0,235.0,229.9528,14.935034036636353,
2.0,15.0,236.0,231.474,20.726539850234985,
2.0,16.0,236.0,233.1258,21.46970820426941,
2.0,17.0,236.0,234.3644,52.34128427505493,
2.0,18.0,236.0,234.8348,33.3199520111084,
2.0,19.0,236.0,235.3446,33.769086837768555,
2.0,20.0,236.0,235.3426,44.26996469497681,
2.0,21.0,236.0,235.391,43.51011300086975,
2.0,22.0,236.0,235.3338,45.47104549407959,
2.0,23.0,236.0,235.2972,49.64480924606323,
2.0,24.0,236.0,235.3806,54.78380298614502,
2.0,25.0,236.0,235.3432,50.41006779670715,
2.0,26.0,236.0,235.3654,34.954923152923584,
2.0,27.0,236.0,235.3832,26.954827308654785,
2.0,28.0,236.0,235.341,27.069432973861694,
2.0,29.0,236.0,235.3424,27.356374979019165,
2.0,30.0,236.0,235.3958,28.41521954536438,
,,,,,236.0
3.0,1.0,218.0,205.8566,2.8684310913085938,
3.0,2.0,220.0,208.5614,3.6613807678222656,
3.0,3.0,224.0,210.7072,4.652586460113525,
3.0,4.0,224.0,212.759,5.550240993499756,
3.0,5.0,224.0,214.7722,6.313506364822388,
3.0,6.0,226.0,216.5714,7.07881498336792,
3.0,7.0,226.0,218.335,8.055200099945068,
3.0,8.0,229.0,220.1606,8.695061445236206,
3.0,9.0,229.0,222.3024,9.465421915054321,
3.0,10.0,231.0,224.1464,10.204333543777466,
3.0,11.0,232.0,225.7354,11.258114337921143,
3.0,12.0,234.0,227.0166,12.368259191513062,
3.0,13.0,234.0,229.0002,13.437813520431519,
3.0,14.0,235.0,230.4342,14.9824378490448,
3.0,15.0,237.0,231.0776,15.104073762893677,
3.0,16.0,237.0,231.5088,16.007184505462646,
3.0,17.0,238.0,232.5756,17.623320817947388,
3.0,18.0,238.0,234.4394,18.208017349243164,
3.0,19.0,239.0,236.0904,18.91747260093689,
3.0,20.0,239.0,236.2716,20.064384937286377,
3.0,21.0,239.0,236.272,21.109230518341064,
3.0,22.0,239.0,236.9128,21.492969751358032,
3.0,23.0,239.0,237.6728,22.52924394607544,
3.0,24.0,239.0,237.9552,23.450847864151,
3.0,25.0,241.0,238.1442,24.100953102111816,
3.0,26.0,241.0,238.2418,25.40491533279419,
3.0,27.0,241.0,238.3998,25.895970582962036,
3.0,28.0,241.0,238.7086,26.86415386199951,
3.0,29.0,241.0,239.9832,27.894826412200928,
3.0,30.0,241.0,240.318,29.12079620361328,
,,,,,241.0
