1.0,1.0,218.0,204.539,2.807270050048828,
1.0,2.0,218.0,206.3392,4.126882314682007,
1.0,3.0,219.0,207.822,5.615562677383423,
1.0,4.0,220.0,209.2572,6.4170591831207275,
1.0,5.0,222.0,210.7052,7.721538066864014,
1.0,6.0,223.0,212.1684,8.438052415847778,
1.0,7.0,224.0,213.8036,9.047767400741577,
1.0,8.0,224.0,215.5126,9.894177436828613,
1.0,9.0,228.0,217.2614,10.961709022521973,
1.0,10.0,228.0,218.9978,12.04883599281311,
1.0,11.0,229.0,220.7698,12.67216420173645,
1.0,12.0,230.0,222.5602,14.220153093338013,
1.0,13.0,230.0,224.155,15.456811904907227,
1.0,14.0,233.0,225.7844,15.912324666976929,
1.0,15.0,233.0,227.1644,17.466321229934692,
1.0,16.0,234.0,228.4474,18.389398097991943,
1.0,17.0,235.0,229.6638,19.368232011795044,
1.0,18.0,236.0,230.9908,20.672478675842285,
1.0,19.0,237.0,232.2588,21.14429759979248,
1.0,20.0,237.0,233.4148,22.878984212875366,
1.0,21.0,237.0,234.4722,24.3048677444458,
1.0,22.0,237.0,235.2028,24.75245690345764,
1.0,23.0,238.0,235.7262,26.689624547958374,
1.0,24.0,238.0,236.1062,26.84868884086609,
1.0,25.0,238.0,236.5264,27.087494134902954,
1.0,26.0,238.0,236.6254,28.56193733215332,
1.0,27.0,238.0,236.6644,29.328514337539673,
1.0,28.0,238.0,236.7934,30.740219593048096,
1.0,29.0,238.0,237.3158,32.32528209686279,
1.0,30.0,238.0,237.6726,37.2553436756134,
1.0,31.0,238.0,237.7014,34.54128551483154,
1.0,32.0,238.0,237.7024,35.55300164222717,
1.0,33.0,238.0,237.6984,36.0453245639801,
1.0,34.0,238.0,237.6914,36.85592460632324,
1.0,35.0,238.0,237.6902,38.027613162994385,
1.0,36.0,238.0,237.6976,39.380897521972656,
1.0,37.0,238.0,237.6692,40.281781911849976,
1.0,38.0,238.0,237.6704,46.85740637779236,
1.0,39.0,238.0,237.6994,43.40606474876404,
1.0,40.0,238.0,237.6614,48.65195989608765,
,,,,,238.0
2.0,1.0,219.0,204.5438,3.81036639213562,
2.0,2.0,220.0,206.516,4.3348634243011475,
2.0,3.0,222.0,208.199,5.847845792770386,
2.0,4.0,223.0,209.7548,6.892574787139893,
2.0,5.0,224.0,211.0474,8.09594988822937,
2.0,6.0,224.0,212.5052,9.285838842391968,
2.0,7.0,225.0,213.6226,10.805755853652954,
2.0,8.0,225.0,214.8902,12.434754610061646,
2.0,9.0,227.0,216.2106,12.519170999526978,
2.0,10.0,228.0,217.3914,12.668596506118774,
2.0,11.0,229.0,218.81,13.762842178344727,
2.0,12.0,231.0,220.5206,14.16991114616394,
2.0,13.0,231.0,222.1768,15.429540157318115,
2.0,14.0,231.0,223.8096,19.08358669281006,
2.0,15.0,234.0,225.2736,18.734727144241333,
2.0,16.0,235.0,226.386,18.672181129455566,
2.0,17.0,237.0,227.4402,19.386425733566284,
2.0,18.0,237.0,228.6908,20.393336534500122,
2.0,19.0,238.0,230.3576,21.811155557632446,
2.0,20.0,238.0,232.3646,22.732215642929077,
2.0,21.0,238.0,234.1588,23.750776529312134,
2.0,22.0,238.0,235.5686,24.77938985824585,
2.0,23.0,238.0,236.738,25.8848078250885,
2.0,24.0,238.0,237.4326,26.082419633865356,
2.0,25.0,238.0,237.6476,28.427329301834106,
2.0,26.0,238.0,237.6642,29.19530439376831,
2.0,27.0,238.0,237.6408,29.697784662246704,
2.0,28.0,238.0,237.6492,30.941774129867554,
2.0,29.0,238.0,237.6616,32.538414001464844,
2.0,30.0,238.0,237.6532,33.20828437805176,
2.0,31.0,238.0,237.6826,33.890461683273315,
2.0,32.0,238.0,237.655,41.68668818473816,
2.0,33.0,238.0,237.6764,36.333911657333374,
2.0,34.0,238.0,237.6808,37.254218339920044,
2.0,35.0,238.0,237.6546,38.1013970375061,
2.0,36.0,238.0,237.6762,39.654212474823,
2.0,37.0,238.0,237.67,40.03365468978882,
2.0,38.0,238.0,237.6648,41.85565376281738,
2.0,39.0,238.0,237.6552,42.54335856437683,
2.0,40.0,238.0,237.6826,44.41266655921936,
,,,,,238.0
3.0,1.0,219.0,204.5806,3.285482883453369,
3.0,2.0,222.0,206.4362,4.2543675899505615,
3.0,3.0,223.0,208.0832,5.325263738632202,
3.0,4.0,223.0,209.5812,6.298279047012329,
3.0,5.0,224.0,211.2498,7.188235282897949,
3.0,6.0,225.0,213.4054,8.008010864257812,
3.0,7.0,228.0,215.9366,9.054845571517944,
3.0,8.0,228.0,218.69,9.593099594116211,
3.0,9.0,228.0,220.9268,10.594741821289062,
3.0,10.0,230.0,222.577,11.485303163528442,
3.0,11.0,231.0,223.7874,12.492423057556152,
3.0,12.0,231.0,224.9106,13.715100765228271,
3.0,13.0,233.0,226.0078,14.796504735946655,
3.0,14.0,233.0,227.287,15.842264890670776,
3.0,15.0,234.0,228.5844,17.09973907470703,
3.0,16.0,234.0,229.6968,17.972946643829346,
3.0,17.0,234.0,230.5442,18.905839204788208,
3.0,18.0,234.0,231.1802,20.512909173965454,
3.0,19.0,234.0,231.5634,21.71070957183838,
3.0,20.0,235.0,231.8252,22.065569162368774,
3.0,21.0,235.0,232.105,23.323319673538208,
3.0,22.0,236.0,232.4598,23.603275537490845,
3.0,23.0,236.0,232.8882,25.064971685409546,
3.0,24.0,236.0,233.2,29.76044726371765,
3.0,25.0,236.0,233.6236,27.484614610671997,
3.0,26.0,236.0,234.2722,28.543113708496094,
3.0,27.0,237.0,234.8914,29.504167556762695,
